,year,snow,prcp_cm,max_celsius,min_celsius,lat,long,index,stn,mo,da,sndp_cm
1255,1990.0,577301.36,139.3952,31.72222222222222,-29.0,46.22609405550247,-64.86730338745295,,,,,
1256,1991.0,642032.752,399.034,33.111111111111114,-27.0,46.22609405550247,-64.86730338745295,,,,,
1257,1992.0,587813.15,115.0366,33.27777777777778,-25.0,46.22609405550247,-64.86730338745295,,,,,
1258,1993.0,583601.322,116.9416,31.27777777777778,-31.38888888888889,46.22609405550247,-64.86730338745295,,,,,
1259,1994.0,642094.474,133.1976,31.72222222222222,-30.88888888888889,46.22609405550247,-64.86730338745295,,,,,
1260,1995.0,621559.082,107.188,33.27777777777778,-29.0,46.22609405550247,-64.86730338745295,,,,,
1261,1996.0,629038.366,129.2098,31.38888888888889,-25.0,46.22609405550247,-64.86730338745295,,,,,
1262,1997.0,579663.052,105.8164,31.61111111111111,-24.5,46.22609405550247,-64.86730338745295,,,,,
1263,1998.0,564659.272,114.1476,34.0,-22.27777777777778,46.22609405550247,-64.86730338745295,,,,,
1264,1999.0,747483.392,1676.4508,33.72222222222222,-26.0,46.22609405550247,-64.86730338745295,,,,,
1265,2000.0,653723.356,103.6574,32.111111111111114,-23.22222222222222,46.22609405550247,-64.86730338745295,,,,,
1266,2001.0,562782.72,116.6368,35.22222222222222,-22.0,46.22609405550247,-64.86730338745295,,,,,
1267,2002.0,667750.76,117.0686,33.5,-26.22222222222222,46.22609405550247,-64.86730338745295,,,,,
1268,2003.0,584376.784,367.33480000000003,33.0,-27.38888888888889,46.22609405550247,-64.86730338745295,,,,,
1269,2004.0,596437.974,109.34700000000001,32.22222222222222,-29.0,46.22609405550247,-64.86730338745295,,,,,
1270,2005.0,703810.1240000001,155.0162,32.611111111111114,-26.38888888888889,46.22609405550247,-64.86730338745295,,,,,
1271,2006.0,1329412.632,247.4214,5537.722222222223,-23.0,46.22609405550247,-64.86730338745295,,,,,
